ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
cjusft8qq08ze0850ecfu4ozy,cjsdreh8ia8is0bqpfox0gtzt,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F000fc245-cb7d-34dc-b049-c4fc43cb415e-video33802.mp4__frame44.png,"{""quality_level"":""quality_2"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942199000,1555942200000,8.768,video33802.mp4__frame44.png,0.5,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusft8qq08ze0850ecfu4ozy
cjusftfly098j0850td6s679e,cjsdreh8ia8iw0bqp6lllmyhg,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fdff35bcd-d4d5-de17-3261-faa3a4ce60c1-video33802.mp4__frame66.png,"{""quality_level"":""quality_2"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942208000,1555942208000,6.874,video33802.mp4__frame66.png,0.5,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusftfly098j0850td6s679e
cjusftm7c0q020878qowxi3io,cjsdreh8ia8j00bqp76x0f542,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F33c61797-45f8-0fa2-af4e-6c8f40904e04-video33802.mp4__frame88.png,"{""quality_level"":""quality_2"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942217000,1555942217000,8.273,video33802.mp4__frame88.png,0.5,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusftm7c0q020878qowxi3io
cjusftsqt0qas0878v4atea3v,cjsdreh8ia8j40bqphaf3xvxl,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Ff8da80b9-b5b0-1a55-8142-ff14c8282d0c-video33802.mp4__frame110.png,"{""quality_level"":""quality_2"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942225000,1555942225000,6.504,video33802.mp4__frame110.png,0.5,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusftsqt0qas0878v4atea3v
cjusftz4i0kn10842dyuhx2ok,cjsdreh8ia8j80bqp93znk0uu,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F4211a6fa-9f95-e7c4-28de-dd0a7a1bf310-video33802.mp4__frame132.png,"{""quality_level"":""quality_2"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942234000,1555942234000,6.323,video33802.mp4__frame132.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusftz4i0kn10842dyuhx2ok
cjusfu3ag0v6u0885mgds7rgh,cjsdreh8ia8jc0bqpdwmques3,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F2adddb29-4e03-2664-ce06-7ccbd14e4229-video33802.mp4__frame154.png,"{""quality_level"":""quality_2"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942239000,1555942239000,5.047,video33802.mp4__frame154.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfu3ag0v6u0885mgds7rgh
cjusfu7860kzt0842x3il9vxk,cjsdreh8ia8jg0bqpqkrap18s,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F7c250ce9-f96c-6997-29d6-3bf4b00185c9-video33802.mp4__frame176.png,"{""quality_level"":""quality_2"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942244000,1555942244000,4.555,video33802.mp4__frame176.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfu7860kzt0842x3il9vxk
cjusfuoe10b6o0850the6c1zn,cjsdreh8ia8jk0bqpve2r9qz8,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fb86dd4b0-71d9-6e55-2cd9-1aa699d3fd63-video33803.mp4__frame22.png,"{""quality_level"":""quality_3"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1555942266000,1555942266000,9.712,video33803.mp4__frame22.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfuoe10b6o0850the6c1zn
cjusfuvnmly2i0882jo2aqnya,cjsdreh8ia8jo0bqp86sfu49y,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fbc344d6e-3bc0-364a-ea3b-3f0461c52904-video33803.mp4__frame44.png,"{""quality_level"":""quality_2"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1555942276000,1555942276000,9.169,video33803.mp4__frame44.png,0.5,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfuvnmly2i0882jo2aqnya
cjusfv1ig0brd0850pu79nzgv,cjsdreh8ia8js0bqpquup2h8j,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F7c78c77d-9dba-586a-3f3a-6f080c554b61-video33803.mp4__frame66.png,"{""quality_level"":""quality_3"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1555942283000,1555942283000,7.365,video33803.mp4__frame66.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfv1ig0brd0850pu79nzgv
cjusfv6yh0mg608420r095twp,cjsdreh8ia8jw0bqpuscf7lps,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fbae8a506-c714-8538-bbec-446dfc95dd8f-video33803.mp4__frame88.png,"{""quality_level"":""quality_3"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1555942290000,1555942291000,6.833,video33803.mp4__frame88.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfv6yh0mg608420r095twp
cjusfvc5m0caw0850jvt9kles,cjsdreh8ia8k00bqp03kfeeyn,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Febcc1532-6fbe-b731-3217-f4a9d5c514bc-video33803.mp4__frame110.png,"{""quality_level"":""quality_3"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1555942297000,1555942297000,6.511,video33803.mp4__frame110.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfvc5m0caw0850jvt9kles
cjusfvhk20stn0878jweubpfy,cjsdreh8ia8k40bqpmyq54624,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fc17bceb7-161d-6625-65b4-3ab26f582b36-video33803.mp4__frame132.png,"{""quality_level"":""quality_3"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1555942304000,1555942304000,6.749,video33803.mp4__frame132.png,0.5,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfvhk20stn0878jweubpfy
cjusfvls20xcd0885wjdc6uez,cjsdreh8ia8k80bqp9gk4zv5c,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Ff267d921-8dc4-39d3-1745-03e3471e3f11-video33803.mp4__frame154.png,"{""quality_level"":""quality_3"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1555942310000,1555942310000,5.243,video33803.mp4__frame154.png,0.5,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfvls20xcd0885wjdc6uez
cjusfvqqclz4g0882ii8kmiih,cjsdreh8ja8kc0bqp4suprh8p,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F8bc67abd-20c3-4e93-d321-9b7673a1e8b3-video33803.mp4__frame176.png,"{""quality_level"":""quality_3"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1555942316000,1555942316000,6.204,video33803.mp4__frame176.png,0.5,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfvqqclz4g0882ii8kmiih
cjusfvxe90d3v0850xculicdx,cjsdreh8ja8kg0bqpvqcvlrf1,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fbb509393-b9fa-70ed-ec59-dc58256672b2-video33804.mp4__frame22.png,"{""quality_level"":""quality_2"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1555942325000,1555942325000,6.66,video33804.mp4__frame22.png,0.5,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfvxe90d3v0850xculicdx
cjusfwe4j0o170842fuolxwvq,cjsdreh8ja8kk0bqpz23s9ujj,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F5c8f94e2-43a4-b81e-ec72-fde55494a99f-video33804.mp4__frame44.png,"{""quality_level"":""quality_2"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942346000,1555942346000,21.156,video33804.mp4__frame44.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfwe4j0o170842fuolxwvq
cjusfws0g0okr0842qwvs3unh,cjsdreh8ja8ko0bqpfsxl5iy8,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fc147c6ea-4e86-cc99-e3a6-95d5b8fd9b89-video33804.mp4__frame66.png,"{""quality_level"":""quality_2"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1555942364000,1555942364000,17.651,video33804.mp4__frame66.png,0.5,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfws0g0okr0842qwvs3unh
cjusfwzgg0yzi0885x47sxwrj,cjsdreh8ja8ks0bqp1li783wt,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F02c18658-21a9-4df1-9454-0463a5274bbe-video33804.mp4__frame88.png,"{""quality_level"":""quality_2"",""quadrant"":""subcostal""}",john.cull@prismahealth.org,FAST,1555942374000,1555942374000,9.383,video33804.mp4__frame88.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfwzgg0yzi0885x47sxwrj
cjusfx4pa0v1w0878sx53czgz,cjsdreh8ja8kw0bqpqbj3j1hw,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fe845e9ec-376a-22ed-4075-7a05a1e08fbc-video33804.mp4__frame110.png,"{""quality_level"":""quality_2"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942381000,1555942381000,6.582,video33804.mp4__frame110.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfx4pa0v1w0878sx53czgz
cjusfx7xo0v5h08781x137fwa,cjsdreh8ja8l00bqpuvouw25h,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F40b4aafb-e838-94dd-473a-aa3369a007b5-video33804.mp4__frame132.png,"{""quality_level"":""quality_2"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942385000,1555942385000,3.997,video33804.mp4__frame132.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfx7xo0v5h08781x137fwa
cjusfxc1k0vbu0878plu7krp8,cjsdreh8ja8l40bqp27ashglq,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F1356979a-00bf-1c9e-b250-641d551ed403-video33804.mp4__frame154.png,"{""quality_level"":""quality_2"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942390000,1555942390000,5.072,video33804.mp4__frame154.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfxc1k0vbu0878plu7krp8
cjusfxgdp0pla0842qvev9dlw,cjsdreh8ja8l80bqpq61qvfov,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F540bf51a-d7e0-56b7-e6d4-6d01400cf839-video33804.mp4__frame176.png,"{""quality_level"":""quality_2"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942396000,1555942396000,5.393,video33804.mp4__frame176.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfxgdp0pla0842qvev9dlw
cjusfxl890f9h0850iugmeuus,cjsdreh8ja8lc0bqpzebda3ks,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fee78bbb4-0df6-3e80-2acd-bfc2c612fdd2-video33805.mp4__frame22.png,"{""quality_level"":""quality_1"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942402000,1555942402000,5.989,video33805.mp4__frame22.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfxl890f9h0850iugmeuus
cjusfxpzi0vu00878k4abxcak,cjsdreh8ja8lg0bqp6n6upz4a,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F4b66d9b9-368d-d020-3ae0-8c3669bde6d6-video33805.mp4__frame44.png,"{""quality_level"":""quality_1"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942408000,1555942409000,5.604,video33805.mp4__frame44.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfxpzi0vu00878k4abxcak
cjusfxu5y0w1t08785vt2raz8,cjsdreh8ja8lk0bqple93o4xy,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F771234b8-9e0d-654f-9c06-3da8e761b7dd-video33805.mp4__frame66.png,"{""quality_level"":""quality_1"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942414000,1555942414000,4.607,video33805.mp4__frame66.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfxu5y0w1t08785vt2raz8
cjusfxy5q0fuk0850cel4r1hc,cjsdreh8ja8lo0bqps2ae1ns6,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Ff317a4b2-bc7d-cdc2-3b6d-efe5a5570a7f-video33805.mp4__frame88.png,"{""quality_level"":""quality_1"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942419000,1555942419000,4.952,video33805.mp4__frame88.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfxy5q0fuk0850cel4r1hc
cjusfy1rw0wdw0878qyha2ibb,cjsdreh8ja8ls0bqpg8re75tj,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F72e94fc0-74bf-9ef7-7684-1909edee0ec4-video33805.mp4__frame110.png,"{""quality_level"":""quality_1"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942424000,1555942424000,4.37,video33805.mp4__frame110.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfy1rw0wdw0878qyha2ibb
cjusfy5dv0g8g08500ved7lom,cjsdreh8ja8lw0bqp3smrr8ib,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fe58439db-6aec-5fef-482a-1cb80f6cb86d-video33805.mp4__frame132.png,"{""quality_level"":""quality_1"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942428000,1555942428000,4.429,video33805.mp4__frame132.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfy5dv0g8g08500ved7lom
cjusfy9jwm2hd0882vvvs2051,cjsdreh8ja8m00bqp8h6hrgbo,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fa97063f4-3749-67e9-551d-0d70034386df-video33805.mp4__frame154.png,"{""quality_level"":""quality_1"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942434000,1555942434000,5.118,video33805.mp4__frame154.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfy9jwm2hd0882vvvs2051
cjusfydi7zzvd076400a5ybv4,cjsdreh8ja8m40bqpqmxw6br3,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F723233b5-1c35-0d96-2555-ea7c86ce8c7b-video33805.mp4__frame176.png,"{""quality_level"":""quality_1"",""quadrant"":""unknown""}",john.cull@prismahealth.org,FAST,1555942439000,1555942439000,4.914,video33805.mp4__frame176.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfydi7zzvd076400a5ybv4
cjusfynoi0gzb0850cf6okjv9,cjsdreh8ja8m80bqpjqknkno1,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fc76a4691-74cf-09c4-2b13-23f3c94987ee-video33806.mp4__frame22.png,"{""quality_level"":""quality_5"",""quadrant"":""right_upper_quadrant""}",john.cull@prismahealth.org,FAST,1555942452000,1555942483000,11.728,video33806.mp4__frame22.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfynoi0gzb0850cf6okjv9
cjusfz14u11qz0885djs1w828,cjsdreh8ja8mc0bqp87tpntn1,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F8ee873d9-b781-d453-c8f3-b07e172fcb8f-video33806.mp4__frame44.png,"{""quality_level"":""quality_5"",""quadrant"":""right_upper_quadrant""}",john.cull@prismahealth.org,FAST,1555942470000,1555942492000,17.117,video33806.mp4__frame44.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfz14u11qz0885djs1w828
cjusfztyrm4o10882aihilo3y,cjsdreh8ja8mg0bqpcloofvsl,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fb1e10ab0-4d0e-ccbb-b8de-de70ac5417c4-video33806.mp4__frame66.png,"{""quality_level"":""quality_5"",""quadrant"":""right_upper_quadrant""}",john.cull@prismahealth.org,FAST,1555942507000,1555942507000,8.862,video33806.mp4__frame66.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfztyrm4o10882aihilo3y
cjusfzxwy0yw10878iu54ty49,cjsdreh8ja8mk0bqp26g1887v,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F1b24f4c1-786b-586e-a1fb-f460b90f3529-video33806.mp4__frame88.png,"{""quality_level"":""quality_5"",""quadrant"":""right_upper_quadrant""}",john.cull@prismahealth.org,FAST,1555942512000,1555942512000,4.45,video33806.mp4__frame88.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusfzxwy0yw10878iu54ty49
cjusg033d01y40764wm7b4ewp,cjsdreh8ja8mo0bqpmnmzxhwu,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fc3bd1885-6ea9-a23f-8ccd-93633e93a7e1-video33806.mp4__frame110.png,"{""quality_level"":""quality_5"",""quadrant"":""right_upper_quadrant""}",john.cull@prismahealth.org,FAST,1555942519000,1555942519000,6.464,video33806.mp4__frame110.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusg033d01y40764wm7b4ewp
cjusg087002560764k0730mtp,cjsdreh8ja8ms0bqp4csse1tj,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F43c2f2a6-e628-ad05-6c6d-fe5069f471cf-video33806.mp4__frame132.png,"{""quality_level"":""quality_5"",""quadrant"":""right_upper_quadrant""}",john.cull@prismahealth.org,FAST,1555942525000,1555942525000,6.353,video33806.mp4__frame132.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusg087002560764k0730mtp
cjusg0dc40tii0842ey789qhu,cjsdreh8ja8mw0bqpim1zjcrj,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fcce11129-ed9f-de73-d808-a6bd64c82b41-video33806.mp4__frame154.png,Skip,john.cull@prismahealth.org,FAST,1555942532000,1555942532000,6.457,video33806.mp4__frame154.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusg0dc40tii0842ey789qhu
cjusg0e8e0tjm0842rzyornox,cjsdreh8ja8n00bqpp1y320vm,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F209a9838-99d8-4412-e31a-84052f85d4d3-video33806.mp4__frame176.png,Skip,john.cull@prismahealth.org,FAST,1555942533000,1555942533000,0.975,video33806.mp4__frame176.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusg0e8e0tjm0842rzyornox
cjusg0fme0zk10878bjed6trq,cjsdreh8ja8n40bqpo4jq0ks3,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F71c45cfc-fca8-bd40-b57c-6313e3d3bc2c-video33807.mp4__frame22.png,Skip,john.cull@prismahealth.org,FAST,1555942535000,1555942535000,1.157,video33807.mp4__frame22.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusg0fme0zk10878bjed6trq
cjusg0gpf13m40885ai1p6s6j,cjsdreh8ka8n80bqpudpq7xsn,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fd04a254e-1491-5c38-3c8d-80585ca6e078-video33807.mp4__frame44.png,Skip,john.cull@prismahealth.org,FAST,1555942536000,1555942536000,1.162,video33807.mp4__frame44.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusg0gpf13m40885ai1p6s6j
cjusg0hkh02m20764jep0grxm,cjsdreh8ka8nc0bqpuurkwgyu,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F2b19cea1-a2ea-8e28-88cc-c03af8b9c757-video33807.mp4__frame66.png,Skip,john.cull@prismahealth.org,FAST,1555942537000,1555942538000,0.9,video33807.mp4__frame66.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusg0hkh02m20764jep0grxm
cjusg0ihmm5or0882y1jcrqtb,cjsdreh8ka8ng0bqpq2p1jrz1,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fd292082d-7236-80e8-c0d4-edc597e2f2d2-video33807.mp4__frame88.png,Skip,john.cull@prismahealth.org,FAST,1555942539000,1555942539000,0.998,video33807.mp4__frame88.png,0,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusg0ihmm5or0882y1jcrqtb
cjusg0l670jd80850wja4pdmt,cjsdreh8ka8nk0bqpby6zvsqq,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F2e798a97-c662-3d3e-414d-0ff6f02b3a1b-video33807.mp4__frame110.png,Skip,john.cull@prismahealth.org,FAST,1555942542000,1555942542000,0.864,video33807.mp4__frame110.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusg0l670jd80850wja4pdmt
cjusg0mdo0tqo0842mdvcw4vx,cjsdreh8ka8no0bqpariq4bki,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fd874961e-d93e-5606-ff9d-bf8c27d1be51-video33807.mp4__frame132.png,Skip,john.cull@prismahealth.org,FAST,1555942544000,1555942544000,1.266,video33807.mp4__frame132.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusg0mdo0tqo0842mdvcw4vx
cjusg0ncq0jiu08503mug33jz,cjsdreh8ka8ns0bqpad5o5xh7,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fe9f06e9f-615d-7b74-2f1a-3cf810be1ad3-video33807.mp4__frame154.png,Skip,john.cull@prismahealth.org,FAST,1555942545000,1555942545000,1.078,video33807.mp4__frame154.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusg0ncq0jiu08503mug33jz
cjusg0p0202w60764jarl5fdu,cjsdreh8ka8nw0bqp027vs8sh,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2F9f64a0b5-219b-a325-1f19-75826e288cc6-video33807.mp4__frame176.png,Skip,john.cull@prismahealth.org,FAST,1555942547000,1555942547000,0.913,video33807.mp4__frame176.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusg0p0202w60764jarl5fdu
cjusg0po40twf0842f5wuacdj,cjsdreh8ka8o00bqppc81uuld,https://storage.googleapis.com/labelbox-193903.appspot.com/cjr2c97rdq7tr073725l61coe%2Fefbb015c-17a0-2285-ea65-a7433f376e1d-video33810.mp4__frame22.png,"{""quality_level"":""quality_2"",""quadrant"":""right_upper_quadrant""}",john.cull@prismahealth.org,FAST,1555942548000,1555942558000,0.619,video33810.mp4__frame22.png,1,,,,FAST_8_Part5,[],https://image-segmentation-v4.labelbox.com?project=cjrap3v2e571j0737o8evqfxk&label=cjusg0po40twf0842f5wuacdj
